date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:27	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:27%20GMT	https://m.facebook.com/a/language.php?l=ca_ES&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQBleKgr_4W4JIP-	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language907a.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:27	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:27%20GMT	https://m.facebook.com/a/language.php?l=cs_CZ&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQBCq80YpwFl7RYU	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language00d0.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:27	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:27%20GMT	https://m.facebook.com/a/language.php?l=co_FR&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQB9fHxU9KM-ROJT	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language13e6.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:27%20GMT	https://m.facebook.com/a/language.php?l=cy_GB&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQBBYuSowbbhLzA-	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language5d4c.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:28%20GMT	https://m.facebook.com/a/language.php?l=da_DK&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQB6hRjT7lhOLNuo	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language7b31.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:28%20GMT	https://m.facebook.com/a/language.php?l=et_EE&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQCAzTureMQoOEIm	C:/My%20Web%20Sites/facbook/m.facebook.com/a/languageec57.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:28%20GMT	https://m.facebook.com/a/language.php?l=en_US&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQBA-2UosaK43oqA	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language1907.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:28%20GMT	https://m.facebook.com/a/language.php?l=es_ES&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQDNWbyxQaQKORXY	C:/My%20Web%20Sites/facbook/m.facebook.com/a/languagee30b.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:29%20GMT	https://m.facebook.com/a/language.php?l=eu_ES&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQCa2YampNnRb48O	C:/My%20Web%20Sites/facbook/m.facebook.com/a/languageda7c.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:29%20GMT	https://m.facebook.com/a/language.php?l=tl_PH&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQAkgX2Qm4_XOXkm	C:/My%20Web%20Sites/facbook/m.facebook.com/a/languagea60e.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:29%20GMT	https://m.facebook.com/a/language.php?l=fo_FO&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQBWWWTZDfAJY_eG	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language3c0f.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:29%20GMT	https://m.facebook.com/a/language.php?l=fr_CA&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQCl-tVBx9fdVrTG	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language91bf.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
11:07:30	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20May%202018%2010:07:29%20GMT	https://m.facebook.com/a/language.php?l=fy_NL&lref=https%3A%2F%2Fm.facebook.com%2F&gfid=AQCPM4pU6sWKa7nJ	C:/My%20Web%20Sites/facbook/m.facebook.com/a/language2771.php	(from https://m.facebook.com/language.php?n=https%3A%2F%2Fm.facebook.com%2F&refid=8)
